gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSMUST00000113795,ensembl_GRCm39_latest,16,1,96165229,end_of_ATG
ENSMUST00000113795,ensembl_GRCm39_latest,16,1,96326715,start_of_STOP
ENSMUST00000031632,ensembl_GRCm39_latest,5,-1,145138483,end_of_ATG
ENSMUST00000031632,ensembl_GRCm39_latest,5,-1,145131966,start_of_STOP
ENSMUST00000205359,ensembl_GRCm39_latest,7,1,44146114,end_of_ATG
ENSMUST00000205359,ensembl_GRCm39_latest,7,1,44150097,start_of_STOP
ENSMUST00000118788,ensembl_GRCm39_latest,17,1,25069569,end_of_ATG
ENSMUST00000118788,ensembl_GRCm39_latest,17,1,25083264,start_of_STOP
ENSMUST00000182741,ensembl_GRCm39_latest,16,-1,20135498,end_of_ATG
ENSMUST00000182741,ensembl_GRCm39_latest,16,-1,20128528,start_of_STOP
ENSMUST00000010251,ensembl_GRCm39_latest,19,1,8571273,end_of_ATG
ENSMUST00000010251,ensembl_GRCm39_latest,19,1,8587639,start_of_STOP
ENSMUST00000049642,ensembl_GRCm39_latest,17,-1,25069073,end_of_ATG
ENSMUST00000049642,ensembl_GRCm39_latest,17,-1,25068394,start_of_STOP
ENSMUST00000076070,ensembl_GRCm39_latest,15,-1,93295132,end_of_ATG
ENSMUST00000076070,ensembl_GRCm39_latest,15,-1,93284038,start_of_STOP
ENSMUST00000085671,ensembl_GRCm39_latest,5,1,145142107,end_of_ATG
ENSMUST00000085671,ensembl_GRCm39_latest,5,1,145157957,start_of_STOP
ENSMUST00000050714,ensembl_GRCm39_latest,17,1,25097785,end_of_ATG
ENSMUST00000050714,ensembl_GRCm39_latest,17,1,25100720,start_of_STOP
ENSMUST00000064948,ensembl_GRCm39_latest,6,-1,73189644,end_of_ATG
ENSMUST00000064948,ensembl_GRCm39_latest,6,-1,72994727,start_of_STOP
ENSMUST00000091853,ensembl_GRCm39_latest,13,-1,3968063,end_of_ATG
ENSMUST00000091853,ensembl_GRCm39_latest,13,-1,3934072,start_of_STOP
ENSMUST00000010250,ensembl_GRCm39_latest,19,1,8595662,end_of_ATG
ENSMUST00000010250,ensembl_GRCm39_latest,19,1,8603573,start_of_STOP
ENSMUST00000066475,ensembl_GRCm39_latest,7,1,66393395,end_of_ATG
ENSMUST00000066475,ensembl_GRCm39_latest,7,1,66471588,start_of_STOP
ENSMUST00000150232,ensembl_GRCm39_latest,2,1,90677645,end_of_ATG
ENSMUST00000150232,ensembl_GRCm39_latest,2,1,90695612,start_of_STOP
ENSMUST00000109764,ensembl_GRCm39_latest,8,-1,85499983,end_of_ATG
ENSMUST00000109764,ensembl_GRCm39_latest,8,-1,85435294,start_of_STOP
ENSMUST00000181217,ensembl_GRCm39_latest,10,-1,93725548,end_of_ATG
ENSMUST00000181217,ensembl_GRCm39_latest,10,-1,93697214,start_of_STOP
ENSMUST00000021639,ensembl_GRCm39_latest,13,1,3978091,end_of_ATG
ENSMUST00000021639,ensembl_GRCm39_latest,13,1,3983560,start_of_STOP
ENSMUST00000163785,ensembl_GRCm39_latest,19,1,8655299,end_of_ATG
ENSMUST00000163785,ensembl_GRCm39_latest,19,1,8656677,start_of_STOP
ENSMUST00000058610,ensembl_GRCm39_latest,13,-1,3991648,end_of_ATG
ENSMUST00000058610,ensembl_GRCm39_latest,13,-1,3991158,start_of_STOP
ENSMUST00000145988,ensembl_GRCm39_latest,7,1,105300417,end_of_ATG
ENSMUST00000145988,ensembl_GRCm39_latest,7,1,105370972,start_of_STOP
ENSMUST00000024761,ensembl_GRCm39_latest,17,-1,63807010,end_of_ATG
ENSMUST00000024761,ensembl_GRCm39_latest,17,-1,63367268,start_of_STOP
ENSMUST00000204702,ensembl_GRCm39_latest,3,1,40700112,end_of_ATG
ENSMUST00000204702,ensembl_GRCm39_latest,3,1,40743822,start_of_STOP
ENSMUST00000032185,ensembl_GRCm39_latest,6,1,91700276,end_of_ATG
ENSMUST00000032185,ensembl_GRCm39_latest,6,1,91732036,start_of_STOP
ENSMUST00000022894,ensembl_GRCm39_latest,15,-1,36791219,end_of_ATG
ENSMUST00000022894,ensembl_GRCm39_latest,15,-1,36772964,start_of_STOP
ENSMUST00000039286,ensembl_GRCm39_latest,10,1,44162088,end_of_ATG
ENSMUST00000039286,ensembl_GRCm39_latest,10,1,44239046,start_of_STOP
ENSMUST00000028161,ensembl_GRCm39_latest,2,-1,28453372,end_of_ATG
ENSMUST00000028161,ensembl_GRCm39_latest,2,-1,28446072,start_of_STOP
ENSMUST00000074468,ensembl_GRCm39_latest,9,-1,86761602,end_of_ATG
ENSMUST00000074468,ensembl_GRCm39_latest,9,-1,86651524,start_of_STOP
ENSMUST00000058846,ensembl_GRCm39_latest,9,1,86897600,end_of_ATG
ENSMUST00000058846,ensembl_GRCm39_latest,9,1,86901860,start_of_STOP
ENSMUST00000098148,ensembl_GRCm39_latest,7,-1,105386506,end_of_ATG
ENSMUST00000098148,ensembl_GRCm39_latest,7,-1,105382233,start_of_STOP
ENSMUST00000087181,ensembl_GRCm39_latest,5,1,73638434,end_of_ATG
ENSMUST00000087181,ensembl_GRCm39_latest,5,1,73715028,start_of_STOP
ENSMUST00000006742,ensembl_GRCm39_latest,8,-1,22550069,end_of_ATG
ENSMUST00000006742,ensembl_GRCm39_latest,8,-1,22484669,start_of_STOP
ENSMUST00000170157,ensembl_GRCm39_latest,19,-1,8700457,end_of_ATG
ENSMUST00000170157,ensembl_GRCm39_latest,19,-1,8685089,start_of_STOP
ENSMUST00000113773,ensembl_GRCm39_latest,16,-1,96239995,end_of_ATG
ENSMUST00000113773,ensembl_GRCm39_latest,16,-1,96223920,start_of_STOP
ENSMUST00000078976,ensembl_GRCm39_latest,15,-1,37004062,end_of_ATG
ENSMUST00000078976,ensembl_GRCm39_latest,15,-1,37002097,start_of_STOP
ENSMUST00000162948,ensembl_GRCm39_latest,6,1,48882128,end_of_ATG
ENSMUST00000162948,ensembl_GRCm39_latest,6,1,48885765,start_of_STOP
ENSMUST00000095147,ensembl_GRCm39_latest,2,-1,5947480,end_of_ATG
ENSMUST00000095147,ensembl_GRCm39_latest,2,-1,5903521,start_of_STOP
ENSMUST00000085096,ensembl_GRCm39_latest,12,-1,100995088,end_of_ATG
ENSMUST00000085096,ensembl_GRCm39_latest,12,-1,100879071,start_of_STOP
ENSMUST00000233816,ensembl_GRCm39_latest,16,1,96295018,end_of_ATG
ENSMUST00000233816,ensembl_GRCm39_latest,16,1,96326743,start_of_STOP
ENSMUST00000037165,ensembl_GRCm39_latest,8,1,85429295,end_of_ATG
ENSMUST00000037165,ensembl_GRCm39_latest,8,1,85430934,start_of_STOP
ENSMUST00000031837,ensembl_GRCm39_latest,6,1,48907004,end_of_ATG
ENSMUST00000031837,ensembl_GRCm39_latest,6,1,48910443,start_of_STOP
ENSMUST00000143074,ensembl_GRCm39_latest,5,1,107655489,end_of_ATG
ENSMUST00000143074,ensembl_GRCm39_latest,5,1,107726495,start_of_STOP
ENSMUST00000021479,ensembl_GRCm39_latest,12,1,70984731,end_of_ATG
ENSMUST00000021479,ensembl_GRCm39_latest,12,1,71008820,start_of_STOP
ENSMUST00000184917,ensembl_GRCm39_latest,6,1,48952079,end_of_ATG
ENSMUST00000184917,ensembl_GRCm39_latest,6,1,48955561,start_of_STOP
ENSMUST00000204128,ensembl_GRCm39_latest,8,-1,59364506,end_of_ATG
ENSMUST00000204128,ensembl_GRCm39_latest,8,-1,58230218,start_of_STOP
ENSMUST00000060092,ensembl_GRCm39_latest,2,1,5962302,end_of_ATG
ENSMUST00000060092,ensembl_GRCm39_latest,2,1,6060251,start_of_STOP
ENSMUST00000087177,ensembl_GRCm39_latest,5,-1,73787346,end_of_ATG
ENSMUST00000087177,ensembl_GRCm39_latest,5,-1,73764425,start_of_STOP
ENSMUST00000044252,ensembl_GRCm39_latest,17,-1,25105278,end_of_ATG
ENSMUST00000044252,ensembl_GRCm39_latest,17,-1,25102145,start_of_STOP
ENSMUST00000037696,ensembl_GRCm39_latest,6,1,48963996,end_of_ATG
ENSMUST00000037696,ensembl_GRCm39_latest,6,1,48968541,start_of_STOP
ENSMUST00000099172,ensembl_GRCm39_latest,10,-1,127098763,end_of_ATG
ENSMUST00000099172,ensembl_GRCm39_latest,10,-1,127065649,start_of_STOP
ENSMUST00000006629,ensembl_GRCm39_latest,11,-1,30169724,end_of_ATG
ENSMUST00000006629,ensembl_GRCm39_latest,11,-1,30050498,start_of_STOP
ENSMUST00000165208,ensembl_GRCm39_latest,7,-1,44174011,end_of_ATG
ENSMUST00000165208,ensembl_GRCm39_latest,7,-1,44151258,start_of_STOP
ENSMUST00000098571,ensembl_GRCm39_latest,8,1,85453020,end_of_ATG
ENSMUST00000098571,ensembl_GRCm39_latest,8,1,85453456,start_of_STOP
ENSMUST00000022895,ensembl_GRCm39_latest,15,1,37233633,end_of_ATG
ENSMUST00000022895,ensembl_GRCm39_latest,15,1,37361093,start_of_STOP
ENSMUST00000167316,ensembl_GRCm39_latest,5,1,145170279,end_of_ATG
ENSMUST00000167316,ensembl_GRCm39_latest,5,1,145181767,start_of_STOP
ENSMUST00000065539,ensembl_GRCm39_latest,8,-1,85549307,end_of_ATG
ENSMUST00000065539,ensembl_GRCm39_latest,8,-1,85542919,start_of_STOP
ENSMUST00000217518,ensembl_GRCm39_latest,9,1,56374648,end_of_ATG
ENSMUST00000217518,ensembl_GRCm39_latest,9,1,56396347,start_of_STOP
ENSMUST00000160055,ensembl_GRCm39_latest,8,1,59365353,end_of_ATG
ENSMUST00000160055,ensembl_GRCm39_latest,8,1,59366228,start_of_STOP
ENSMUST00000036734,ensembl_GRCm39_latest,8,1,85558922,end_of_ATG
ENSMUST00000036734,ensembl_GRCm39_latest,8,1,85561053,start_of_STOP
ENSMUST00000094116,ensembl_GRCm39_latest,5,1,145220209,end_of_ATG
ENSMUST00000094116,ensembl_GRCm39_latest,5,1,145227967,start_of_STOP
ENSMUST00000064740,ensembl_GRCm39_latest,6,1,73225642,end_of_ATG
ENSMUST00000064740,ensembl_GRCm39_latest,6,1,73253689,start_of_STOP
ENSMUST00000079158,ensembl_GRCm39_latest,16,-1,20241181,end_of_ATG
ENSMUST00000079158,ensembl_GRCm39_latest,16,-1,20151356,start_of_STOP
ENSMUST00000126785,ensembl_GRCm39_latest,13,1,54931831,end_of_ATG
ENSMUST00000126785,ensembl_GRCm39_latest,13,1,54935207,start_of_STOP
ENSMUST00000074253,ensembl_GRCm39_latest,11,-1,99433982,end_of_ATG
ENSMUST00000074253,ensembl_GRCm39_latest,11,-1,99428313,start_of_STOP
ENSMUST00000092700,ensembl_GRCm39_latest,11,-1,99441633,end_of_ATG
ENSMUST00000092700,ensembl_GRCm39_latest,11,-1,99441338,start_of_STOP
ENSMUST00000117507,ensembl_GRCm39_latest,3,-1,95646752,end_of_ATG
ENSMUST00000117507,ensembl_GRCm39_latest,3,-1,95641555,start_of_STOP
ENSMUST00000092699,ensembl_GRCm39_latest,11,-1,99447624,end_of_ATG
ENSMUST00000092699,ensembl_GRCm39_latest,11,-1,99447329,start_of_STOP
ENSMUST00000104931,ensembl_GRCm39_latest,11,-1,99450290,end_of_ATG
ENSMUST00000104931,ensembl_GRCm39_latest,11,-1,99449995,start_of_STOP
ENSMUST00000055502,ensembl_GRCm39_latest,11,-1,99457407,end_of_ATG
ENSMUST00000055502,ensembl_GRCm39_latest,11,-1,99457115,start_of_STOP
ENSMUST00000039174,ensembl_GRCm39_latest,10,-1,44334522,end_of_ATG
ENSMUST00000039174,ensembl_GRCm39_latest,10,-1,44315665,start_of_STOP
ENSMUST00000054532,ensembl_GRCm39_latest,11,-1,99471789,end_of_ATG
ENSMUST00000054532,ensembl_GRCm39_latest,11,-1,99471425,start_of_STOP
ENSMUST00000100479,ensembl_GRCm39_latest,11,-1,99474452,end_of_ATG
ENSMUST00000100479,ensembl_GRCm39_latest,11,-1,99473890,start_of_STOP
ENSMUST00000113889,ensembl_GRCm39_latest,2,-1,28472987,end_of_ATG
ENSMUST00000113889,ensembl_GRCm39_latest,2,-1,28457647,start_of_STOP
ENSMUST00000104930,ensembl_GRCm39_latest,11,-1,99482143,end_of_ATG
ENSMUST00000104930,ensembl_GRCm39_latest,11,-1,99481626,start_of_STOP
ENSMUST00000072572,ensembl_GRCm39_latest,8,1,22550745,end_of_ATG
ENSMUST00000072572,ensembl_GRCm39_latest,8,1,22558166,start_of_STOP
ENSMUST00000081170,ensembl_GRCm39_latest,5,-1,73805054,end_of_ATG
ENSMUST00000081170,ensembl_GRCm39_latest,5,-1,73792840,start_of_STOP
ENSMUST00000041763,ensembl_GRCm39_latest,11,-1,30421762,end_of_ATG
ENSMUST00000041763,ensembl_GRCm39_latest,11,-1,30376166,start_of_STOP
ENSMUST00000098382,ensembl_GRCm39_latest,7,1,66489586,end_of_ATG
ENSMUST00000098382,ensembl_GRCm39_latest,7,1,66799812,start_of_STOP
ENSMUST00000093494,ensembl_GRCm39_latest,8,-1,60956230,end_of_ATG
ENSMUST00000093494,ensembl_GRCm39_latest,8,-1,60883060,start_of_STOP
ENSMUST00000062683,ensembl_GRCm39_latest,11,-1,99488878,end_of_ATG
ENSMUST00000062683,ensembl_GRCm39_latest,11,-1,99488472,start_of_STOP
ENSMUST00000072306,ensembl_GRCm39_latest,11,-1,99494091,end_of_ATG
ENSMUST00000072306,ensembl_GRCm39_latest,11,-1,99493700,start_of_STOP
ENSMUST00000076478,ensembl_GRCm39_latest,11,-1,99501013,end_of_ATG
ENSMUST00000076478,ensembl_GRCm39_latest,11,-1,99500622,start_of_STOP
ENSMUST00000097218,ensembl_GRCm39_latest,6,-1,76474612,end_of_ATG
ENSMUST00000097218,ensembl_GRCm39_latest,6,-1,76473342,start_of_STOP
ENSMUST00000168529,ensembl_GRCm39_latest,9,1,86904234,end_of_ATG
ENSMUST00000168529,ensembl_GRCm39_latest,9,1,86958933,start_of_STOP
ENSMUST00000118717,ensembl_GRCm39_latest,13,1,4109634,end_of_ATG
ENSMUST00000118717,ensembl_GRCm39_latest,13,1,4138988,start_of_STOP
ENSMUST00000079268,ensembl_GRCm39_latest,5,1,145282159,end_of_ATG
ENSMUST00000079268,ensembl_GRCm39_latest,5,1,145327320,start_of_STOP
ENSMUST00000074613,ensembl_GRCm39_latest,11,-1,30599377,end_of_ATG
ENSMUST00000074613,ensembl_GRCm39_latest,11,-1,30456327,start_of_STOP
ENSMUST00000074926,ensembl_GRCm39_latest,11,-1,99505607,end_of_ATG
ENSMUST00000074926,ensembl_GRCm39_latest,11,-1,99505216,start_of_STOP
ENSMUST00000073853,ensembl_GRCm39_latest,11,-1,99511196,end_of_ATG
ENSMUST00000073853,ensembl_GRCm39_latest,11,-1,99510790,start_of_STOP
ENSMUST00000081007,ensembl_GRCm39_latest,11,-1,99519006,end_of_ATG
ENSMUST00000081007,ensembl_GRCm39_latest,11,-1,99518501,start_of_STOP
ENSMUST00000048519,ensembl_GRCm39_latest,12,1,35097398,end_of_ATG
ENSMUST00000048519,ensembl_GRCm39_latest,12,1,35194333,start_of_STOP
ENSMUST00000239472,ensembl_GRCm39_latest,9,1,56344900,end_of_ATG
ENSMUST00000239472,ensembl_GRCm39_latest,9,1,56345567,start_of_STOP
ENSMUST00000114942,ensembl_GRCm39_latest,2,-1,6118839,end_of_ATG
ENSMUST00000114942,ensembl_GRCm39_latest,2,-1,6105149,start_of_STOP
ENSMUST00000058987,ensembl_GRCm39_latest,11,-1,99525848,end_of_ATG
ENSMUST00000058987,ensembl_GRCm39_latest,11,-1,99525349,start_of_STOP
ENSMUST00000109761,ensembl_GRCm39_latest,8,-1,85567192,end_of_ATG
ENSMUST00000109761,ensembl_GRCm39_latest,8,-1,85562192,start_of_STOP
ENSMUST00000031633,ensembl_GRCm39_latest,5,-1,145406448,end_of_ATG
ENSMUST00000031633,ensembl_GRCm39_latest,5,-1,145373253,start_of_STOP
ENSMUST00000026479,ensembl_GRCm39_latest,10,1,127102370,end_of_ATG
ENSMUST00000026479,ensembl_GRCm39_latest,10,1,127117354,start_of_STOP
ENSMUST00000113149,ensembl_GRCm39_latest,9,1,87051581,end_of_ATG
ENSMUST00000113149,ensembl_GRCm39_latest,9,1,87064882,start_of_STOP
ENSMUST00000115726,ensembl_GRCm39_latest,X,1,7473387,end_of_ATG
ENSMUST00000115726,ensembl_GRCm39_latest,X,1,7501356,start_of_STOP
ENSMUST00000216724,ensembl_GRCm39_latest,9,1,38375341,end_of_ATG
ENSMUST00000216724,ensembl_GRCm39_latest,9,1,38376269,start_of_STOP
ENSMUST00000214377,ensembl_GRCm39_latest,9,1,38384047,end_of_ATG
ENSMUST00000214377,ensembl_GRCm39_latest,9,1,38384975,start_of_STOP
ENSMUST00000214344,ensembl_GRCm39_latest,9,1,38399329,end_of_ATG
ENSMUST00000214344,ensembl_GRCm39_latest,9,1,38400260,start_of_STOP
ENSMUST00000214264,ensembl_GRCm39_latest,9,1,38409969,end_of_ATG
ENSMUST00000214264,ensembl_GRCm39_latest,9,1,38410897,start_of_STOP
ENSMUST00000215139,ensembl_GRCm39_latest,9,1,38427332,end_of_ATG
ENSMUST00000215139,ensembl_GRCm39_latest,9,1,38428259,start_of_STOP
ENSMUST00000206968,ensembl_GRCm39_latest,7,-1,126461499,end_of_ATG
ENSMUST00000206968,ensembl_GRCm39_latest,7,-1,126452069,start_of_STOP
ENSMUST00000031840,ensembl_GRCm39_latest,6,1,49013659,end_of_ATG
ENSMUST00000031840,ensembl_GRCm39_latest,6,1,49033246,start_of_STOP
ENSMUST00000049122,ensembl_GRCm39_latest,15,1,93308595,end_of_ATG
ENSMUST00000049122,ensembl_GRCm39_latest,15,1,93387047,start_of_STOP
ENSMUST00000056102,ensembl_GRCm39_latest,16,-1,96971474,end_of_ATG
ENSMUST00000056102,ensembl_GRCm39_latest,16,-1,96394261,start_of_STOP
ENSMUST00000160027,ensembl_GRCm39_latest,12,1,71021523,end_of_ATG
ENSMUST00000160027,ensembl_GRCm39_latest,12,1,71041167,start_of_STOP
ENSMUST00000209338,ensembl_GRCm39_latest,8,1,60959566,end_of_ATG
ENSMUST00000209338,ensembl_GRCm39_latest,8,1,60998296,start_of_STOP
ENSMUST00000025993,ensembl_GRCm39_latest,19,-1,41731845,end_of_ATG
ENSMUST00000025993,ensembl_GRCm39_latest,19,-1,41588892,start_of_STOP
ENSMUST00000000129,ensembl_GRCm39_latest,17,1,64203074,end_of_ATG
ENSMUST00000000129,ensembl_GRCm39_latest,17,1,64446010,start_of_STOP
ENSMUST00000114256,ensembl_GRCm39_latest,9,-1,56542362,end_of_ATG
ENSMUST00000114256,ensembl_GRCm39_latest,9,-1,56526745,start_of_STOP
ENSMUST00000178632,ensembl_GRCm39_latest,X,1,135172042,end_of_ATG
ENSMUST00000178632,ensembl_GRCm39_latest,X,1,135172412,start_of_STOP
ENSMUST00000216496,ensembl_GRCm39_latest,9,1,38435032,end_of_ATG
ENSMUST00000216496,ensembl_GRCm39_latest,9,1,38435963,start_of_STOP
ENSMUST00000215122,ensembl_GRCm39_latest,9,1,38450195,end_of_ATG
ENSMUST00000215122,ensembl_GRCm39_latest,9,1,38451123,start_of_STOP
ENSMUST00000050753,ensembl_GRCm39_latest,17,-1,64170784,end_of_ATG
ENSMUST00000050753,ensembl_GRCm39_latest,17,-1,64170297,start_of_STOP
ENSMUST00000098483,ensembl_GRCm39_latest,7,-1,44181475,end_of_ATG
ENSMUST00000098483,ensembl_GRCm39_latest,7,-1,44177390,start_of_STOP
ENSMUST00000099858,ensembl_GRCm39_latest,10,1,44943429,end_of_ATG
ENSMUST00000099858,ensembl_GRCm39_latest,10,1,45034620,start_of_STOP
ENSMUST00000003912,ensembl_GRCm39_latest,8,-1,85573425,end_of_ATG
ENSMUST00000003912,ensembl_GRCm39_latest,8,-1,85569278,start_of_STOP
ENSMUST00000109255,ensembl_GRCm39_latest,15,-1,93410460,end_of_ATG
ENSMUST00000109255,ensembl_GRCm39_latest,15,-1,93398330,start_of_STOP
ENSMUST00000019994,ensembl_GRCm39_latest,10,1,45190893,end_of_ATG
ENSMUST00000019994,ensembl_GRCm39_latest,10,1,45194074,start_of_STOP
ENSMUST00000190571,ensembl_GRCm39_latest,1,1,118347456,end_of_ATG
ENSMUST00000190571,ensembl_GRCm39_latest,1,1,118534722,start_of_STOP
ENSMUST00000037248,ensembl_GRCm39_latest,7,1,126461626,end_of_ATG
ENSMUST00000037248,ensembl_GRCm39_latest,7,1,126464067,start_of_STOP
ENSMUST00000049424,ensembl_GRCm39_latest,19,1,8713208,end_of_ATG
ENSMUST00000049424,ensembl_GRCm39_latest,19,1,8717940,start_of_STOP
ENSMUST00000160719,ensembl_GRCm39_latest,8,1,61109628,end_of_ATG
ENSMUST00000160719,ensembl_GRCm39_latest,8,1,61124987,start_of_STOP
ENSMUST00000054835,ensembl_GRCm39_latest,13,1,108295330,end_of_ATG
ENSMUST00000054835,ensembl_GRCm39_latest,13,1,108330656,start_of_STOP
ENSMUST00000069520,ensembl_GRCm39_latest,X,1,7504934,end_of_ATG
ENSMUST00000069520,ensembl_GRCm39_latest,X,1,7515120,start_of_STOP
ENSMUST00000003320,ensembl_GRCm39_latest,16,1,20317666,end_of_ATG
ENSMUST00000003320,ensembl_GRCm39_latest,16,1,20327768,start_of_STOP
ENSMUST00000095715,ensembl_GRCm39_latest,10,1,45215329,end_of_ATG
ENSMUST00000095715,ensembl_GRCm39_latest,10,1,45245403,start_of_STOP
ENSMUST00000093802,ensembl_GRCm39_latest,9,-1,87136039,end_of_ATG
ENSMUST00000093802,ensembl_GRCm39_latest,9,-1,87074771,start_of_STOP
ENSMUST00000215694,ensembl_GRCm39_latest,9,-1,56759866,end_of_ATG
ENSMUST00000215694,ensembl_GRCm39_latest,9,-1,56756096,start_of_STOP
ENSMUST00000217160,ensembl_GRCm39_latest,9,1,38492577,end_of_ATG
ENSMUST00000217160,ensembl_GRCm39_latest,9,1,38493505,start_of_STOP
ENSMUST00000081095,ensembl_GRCm39_latest,9,1,38505521,end_of_ATG
ENSMUST00000081095,ensembl_GRCm39_latest,9,1,38506455,start_of_STOP
ENSMUST00000105975,ensembl_GRCm39_latest,4,-1,131734740,end_of_ATG
ENSMUST00000105975,ensembl_GRCm39_latest,4,-1,131653823,start_of_STOP
ENSMUST00000116436,ensembl_GRCm39_latest,12,-1,35584620,end_of_ATG
ENSMUST00000116436,ensembl_GRCm39_latest,12,-1,35550690,start_of_STOP
ENSMUST00000172818,ensembl_GRCm39_latest,17,-1,64620024,end_of_ATG
ENSMUST00000172818,ensembl_GRCm39_latest,17,-1,64590410,start_of_STOP
ENSMUST00000094815,ensembl_GRCm39_latest,7,-1,16121673,end_of_ATG
ENSMUST00000094815,ensembl_GRCm39_latest,7,-1,16061764,start_of_STOP
ENSMUST00000035661,ensembl_GRCm39_latest,9,1,56772476,end_of_ATG
ENSMUST00000035661,ensembl_GRCm39_latest,9,1,56806172,start_of_STOP
ENSMUST00000090150,ensembl_GRCm39_latest,15,-1,37397676,end_of_ATG
ENSMUST00000090150,ensembl_GRCm39_latest,15,-1,37369074,start_of_STOP
ENSMUST00000217057,ensembl_GRCm39_latest,9,1,38517765,end_of_ATG
ENSMUST00000217057,ensembl_GRCm39_latest,9,1,38518711,start_of_STOP
ENSMUST00000209656,ensembl_GRCm39_latest,8,-1,22613674,end_of_ATG
ENSMUST00000209656,ensembl_GRCm39_latest,8,-1,22563947,start_of_STOP
ENSMUST00000050916,ensembl_GRCm39_latest,9,-1,56834065,end_of_ATG
ENSMUST00000050916,ensembl_GRCm39_latest,9,-1,56825737,start_of_STOP
ENSMUST00000058771,ensembl_GRCm39_latest,7,1,66873369,end_of_ATG
ENSMUST00000058771,ensembl_GRCm39_latest,7,1,66876218,start_of_STOP
ENSMUST00000026476,ensembl_GRCm39_latest,10,-1,127123381,end_of_ATG
ENSMUST00000026476,ensembl_GRCm39_latest,10,-1,127118704,start_of_STOP
ENSMUST00000019232,ensembl_GRCm39_latest,X,-1,73320834,end_of_ATG
ENSMUST00000019232,ensembl_GRCm39_latest,X,-1,73317177,start_of_STOP
ENSMUST00000112366,ensembl_GRCm39_latest,2,-1,66181519,end_of_ATG
ENSMUST00000112366,ensembl_GRCm39_latest,2,-1,66103231,start_of_STOP
ENSMUST00000034991,ensembl_GRCm39_latest,9,-1,87612895,end_of_ATG
ENSMUST00000034991,ensembl_GRCm39_latest,9,-1,87587276,start_of_STOP
ENSMUST00000056336,ensembl_GRCm39_latest,4,-1,131871694,end_of_ATG
ENSMUST00000056336,ensembl_GRCm39_latest,4,-1,131840840,start_of_STOP
ENSMUST00000114843,ensembl_GRCm39_latest,X,-1,52159706,end_of_ATG
ENSMUST00000114843,ensembl_GRCm39_latest,X,-1,52159189,start_of_STOP
ENSMUST00000079390,ensembl_GRCm39_latest,10,-1,45346154,end_of_ATG
ENSMUST00000079390,ensembl_GRCm39_latest,10,-1,45257163,start_of_STOP
ENSMUST00000034827,ensembl_GRCm39_latest,9,1,56844793,end_of_ATG
ENSMUST00000034827,ensembl_GRCm39_latest,9,1,56845343,start_of_STOP
ENSMUST00000022897,ensembl_GRCm39_latest,15,1,37425864,end_of_ATG
ENSMUST00000022897,ensembl_GRCm39_latest,15,1,37440762,start_of_STOP
ENSMUST00000026150,ensembl_GRCm39_latest,19,-1,41790464,end_of_ATG
ENSMUST00000026150,ensembl_GRCm39_latest,19,-1,41758627,start_of_STOP
ENSMUST00000068856,ensembl_GRCm39_latest,9,1,56864305,end_of_ATG
ENSMUST00000068856,ensembl_GRCm39_latest,9,1,56890255,start_of_STOP
ENSMUST00000026475,ensembl_GRCm39_latest,10,1,127131212,end_of_ATG
ENSMUST00000026475,ensembl_GRCm39_latest,10,1,127131958,start_of_STOP
ENSMUST00000042658,ensembl_GRCm39_latest,2,-1,6217769,end_of_ATG
ENSMUST00000042658,ensembl_GRCm39_latest,2,-1,6194153,start_of_STOP
ENSMUST00000152796,ensembl_GRCm39_latest,4,-1,131939235,end_of_ATG
ENSMUST00000152796,ensembl_GRCm39_latest,4,-1,131914237,start_of_STOP
ENSMUST00000163172,ensembl_GRCm39_latest,19,1,8718134,end_of_ATG
ENSMUST00000163172,ensembl_GRCm39_latest,19,1,8718518,start_of_STOP
ENSMUST00000087155,ensembl_GRCm39_latest,19,1,41818609,end_of_ATG
ENSMUST00000087155,ensembl_GRCm39_latest,19,1,41819429,start_of_STOP
ENSMUST00000230446,ensembl_GRCm39_latest,10,1,127126700,end_of_ATG
ENSMUST00000230446,ensembl_GRCm39_latest,10,1,127129620,start_of_STOP
ENSMUST00000059231,ensembl_GRCm39_latest,19,-1,41836348,end_of_ATG
ENSMUST00000059231,ensembl_GRCm39_latest,19,-1,41835657,start_of_STOP
ENSMUST00000113108,ensembl_GRCm39_latest,X,-1,135369783,end_of_ATG
ENSMUST00000113108,ensembl_GRCm39_latest,X,-1,135349420,start_of_STOP
ENSMUST00000022901,ensembl_GRCm39_latest,15,-1,37961133,end_of_ATG
ENSMUST00000022901,ensembl_GRCm39_latest,15,-1,37927491,start_of_STOP
ENSMUST00000164290,ensembl_GRCm39_latest,2,-1,28505386,end_of_ATG
ENSMUST00000164290,ensembl_GRCm39_latest,2,-1,28500039,start_of_STOP
ENSMUST00000034992,ensembl_GRCm39_latest,9,1,88209741,end_of_ATG
